origin_state,origin_name,destination_state,destination_name,tons_2024,value_2024,tmiles_2024
28,Mississippi,11,District of Columbia,1.277086,27.476784,1.220654
10,Delaware,32,Nevada,1.267803,7.291899,3.276146
23,Maine,35,New Mexico,1.249238,12.349086,3.009399
19,Iowa,11,District of Columbia,1.216573,7.619532,1.230162
08,Colorado,44,Rhode Island,1.210453,26.695579,2.462914
50,Vermont,10,Delaware,1.200847,2.655804,0.496543
09,Connecticut,35,New Mexico,1.189539,10.837397,2.484112
50,Vermont,21,Kentucky,1.184654,18.750013,1.092759
38,North Dakota,33,New Hampshire,1.180643,1.735412,2.045943
49,Utah,44,Rhode Island,1.168745,44.527056,2.851353
16,Idaho,44,Rhode Island,1.112264,2.249103,3.028796
38,North Dakota,10,Delaware,1.080529,11.821880,1.908841
46,South Dakota,44,Rhode Island,1.072400,9.727156,1.793736
32,Nevada,11,District of Columbia,1.063985,3.053038,2.600878
38,North Dakota,54,West Virginia,1.052107,4.820886,1.337322
10,Delaware,35,New Mexico,1.021537,6.082547,2.042663
35,New Mexico,54,West Virginia,1.019958,11.093993,1.692916
49,Utah,11,District of Columbia,1.018288,7.106401,2.164943
23,Maine,11,District of Columbia,1.010252,6.359174,0.627532
10,Delaware,56,Wyoming,1.002978,3.773323,1.988962
44,Rhode Island,28,Mississippi,0.996682,13.405015,1.348857
38,North Dakota,23,Maine,0.993726,10.457544,1.743635
54,West Virginia,35,New Mexico,0.976584,4.941331,1.595859
04,Arizona,10,Delaware,0.974589,45.877211,2.398651
31,Nebraska,33,New Hampshire,0.972738,11.110955,1.606326
11,District of Columbia,47,Tennessee,0.970533,4.586746,0.607422
50,Vermont,46,South Dakota,0.964345,8.610628,1.540136
30,Montana,21,Kentucky,0.955458,4.555418,1.694474
38,North Dakota,44,Rhode Island,0.946550,1.935465,1.825029
32,Nevada,44,Rhode Island,0.938092,2.212970,2.780661
20,Kansas,11,District of Columbia,0.935446,1.152993,1.144401
33,New Hampshire,30,Montana,0.934160,8.440981,2.314976
11,District of Columbia,45,South Carolina,0.932428,4.655631,0.447245
50,Vermont,40,Oklahoma,0.931030,11.634349,1.540536
49,Utah,54,West Virginia,0.928587,14.823199,1.745025
30,Montana,54,West Virginia,0.928534,15.973095,1.836752
11,District of Columbia,28,Mississippi,0.883547,4.690776,0.843167
44,Rhode Island,32,Nevada,0.872924,17.459881,2.412628
44,Rhode Island,38,North Dakota,0.866363,5.814847,1.686164
54,West Virginia,46,South Dakota,0.865077,3.539988,1.064927
04,Arizona,33,New Hampshire,0.850801,9.954504,2.309331
09,Connecticut,30,Montana,0.840345,13.799707,1.968644
56,Wyoming,44,Rhode Island,0.829080,0.347402,1.704829
32,Nevada,23,Maine,0.751189,2.469250,2.297955
32,Nevada,10,Delaware,0.741390,30.824977,1.950568
23,Maine,28,Mississippi,0.691039,49.926054,1.069765
54,West Virginia,16,Idaho,0.689264,9.779086,1.442926
44,Rhode Island,16,Idaho,0.633475,5.691487,1.684604
04,Arizona,23,Maine,0.624080,27.426174,1.759655
11,District of Columbia,41,Oregon,0.588816,2.846919,1.670587
11,District of Columbia,09,Connecticut,0.566624,2.739624,0.211831
11,District of Columbia,27,Minnesota,0.477344,2.210383,0.595385
11,District of Columbia,49,Utah,0.463318,4.045328,0.984732
04,Arizona,11,District of Columbia,0.435624,5.843027,1.002039
24,Maryland,38,North Dakota,0.416924,7.229785,0.706153
11,District of Columbia,55,Wisconsin,0.394231,7.155755,0.383494
11,District of Columbia,04,Arizona,0.380220,1.838336,0.889487
11,District of Columbia,01,Alabama,0.374200,1.756460,0.305520
25,Massachusetts,56,Wyoming,0.355833,17.280409,0.783591
35,New Mexico,23,Maine,0.342775,2.536534,0.814317
31,Nebraska,11,District of Columbia,0.336327,4.369816,0.422980
11,District of Columbia,40,Oklahoma,0.329009,3.223177,0.433388
11,District of Columbia,22,Louisiana,0.317283,3.392590,0.353037
11,District of Columbia,32,Nevada,0.313641,1.516449,0.788264
11,District of Columbia,21,Kentucky,0.292425,6.747067,0.169585
23,Maine,56,Wyoming,0.259906,7.310532,0.593135
35,New Mexico,11,District of Columbia,0.244172,2.491913,0.453057
30,Montana,50,Vermont,0.242426,1.217155,0.533892
04,Arizona,50,Vermont,0.241466,34.536196,0.666468
35,New Mexico,10,Delaware,0.234278,2.281537,0.459194
44,Rhode Island,46,South Dakota,0.232132,14.217353,0.406825
11,District of Columbia,50,Vermont,0.230793,1.115879,0.127184
11,District of Columbia,33,New Hampshire,0.220439,1.065807,0.125175
50,Vermont,35,New Mexico,0.204358,11.223344,0.468276
40,Oklahoma,44,Rhode Island,0.193115,5.371191,0.323431
08,Colorado,10,Delaware,0.192086,35.813419,0.345844
33,New Hampshire,38,North Dakota,0.190558,2.338300,0.352557
50,Vermont,30,Montana,0.190089,1.470830,0.423727
16,Idaho,11,District of Columbia,0.189434,0.917312,0.445628
32,Nevada,50,Vermont,0.186041,4.826481,0.528135
35,New Mexico,38,North Dakota,0.185642,5.355814,0.222513
11,District of Columbia,23,Maine,0.182760,2.250706,0.133905
30,Montana,44,Rhode Island,0.180313,1.498536,0.435919
56,Wyoming,50,Vermont,0.163929,0.793044,0.341844
30,Montana,33,New Hampshire,0.149922,2.532281,0.348176
40,Oklahoma,11,District of Columbia,0.140148,3.174302,0.178929
41,Oregon,44,Rhode Island,0.136652,3.101423,0.429288
50,Vermont,11,District of Columbia,0.123145,2.125345,0.069322
16,Idaho,23,Maine,0.122411,0.591634,0.338127
11,District of Columbia,35,New Mexico,0.121314,0.586551,0.228166
54,West Virginia,30,Montana,0.109646,15.037066,0.206075
10,Delaware,46,South Dakota,0.097122,72.497927,0.147603
35,New Mexico,33,New Hampshire,0.073067,0.528868,0.164468
11,District of Columbia,19,Iowa,0.072492,0.350502,0.075128
24,Maryland,56,Wyoming,0.070380,0.362855,0.130052
56,Wyoming,11,District of Columbia,0.058883,1.122181,0.105700
11,District of Columbia,20,Kansas,0.053259,0.257510,0.063731
11,District of Columbia,31,Nebraska,0.051190,1.985767,0.066893
33,New Hampshire,46,South Dakota,0.047237,2.226931,0.083682
33,New Hampshire,56,Wyoming,0.047142,21.733721,0.105291
46,South Dakota,11,District of Columbia,0.046573,4.487120,0.066070
30,Montana,10,Delaware,0.043664,1.125049,0.098385
11,District of Columbia,38,North Dakota,0.042905,0.207439,0.070275
38,North Dakota,11,District of Columbia,0.041873,0.202447,0.070090
10,Delaware,16,Idaho,0.039260,1.203702,0.094488
11,District of Columbia,44,Rhode Island,0.038465,0.185980,0.018435
30,Montana,11,District of Columbia,0.035023,0.169336,0.076198
50,Vermont,38,North Dakota,0.032585,0.157546,0.055029
50,Vermont,56,Wyoming,0.030876,2.484147,0.065053
11,District of Columbia,16,Idaho,0.026631,0.128756,0.062172
44,Rhode Island,30,Montana,0.023130,3.374472,0.055449
11,District of Columbia,30,Montana,0.022190,0.107296,0.047642
35,New Mexico,44,Rhode Island,0.021126,3.026211,0.048861
05,Arkansas,50,Vermont,0.015644,0.768056,0.023884
44,Rhode Island,56,Wyoming,0.011390,5.407817,0.024279
11,District of Columbia,56,Wyoming,0.008875,0.042919,0.016413
11,District of Columbia,46,South Dakota,0.007397,0.035764,0.010699
10,Delaware,30,Montana,0.000259,0.230887,0.000612
