scenario,policy,load_id,hour,origin,destination_city,destination_state,availability,available_at_origin,price,direct_cost,margin,future_delta,policy_score,wants_accept,outcome
base_public_calibrated,bid_price_strong_future,476,26,Georgia,Atlanta,Georgia,Adequate,26,3248.19,500.71,2747.48,0.00,2747.48,True,accept
base_public_calibrated,bid_price_strong_future,477,26,Texas,Dallas,Texas,Slight Shortage,136,2856.57,549.64,2306.93,0.00,2306.93,True,accept
base_public_calibrated,bid_price_strong_future,478,26,California,Seattle,Washington,Slight Shortage,0,4345.33,2801.61,1543.72,-305.52,1085.44,True,no_truck
base_public_calibrated,bid_price_strong_future,479,26,California,Chicago,Illinois,Adequate,0,5548.91,6058.97,-510.06,126.96,-319.61,False,reject
base_public_calibrated,bid_price_strong_future,480,26,Texas,Dallas,Texas,Slight Shortage,135,2434.72,549.64,1885.09,0.00,1885.09,True,accept
base_public_calibrated,bid_price_strong_future,481,26,Texas,Dallas,Texas,Slight Shortage,134,2894.47,549.64,2344.83,0.00,2344.83,True,accept
base_public_calibrated,bid_price_strong_future,482,26,Texas,Dallas,Texas,Slight Shortage,133,2628.01,549.64,2078.38,0.00,2078.38,True,accept
base_public_calibrated,bid_price_strong_future,483,26,Texas,Dallas,Texas,Slight Shortage,132,2933.39,549.64,2383.76,0.00,2383.76,True,accept
base_public_calibrated,bid_price_strong_future,484,26,Texas,Dallas,Texas,Slight Shortage,131,3052.84,549.64,2503.21,0.00,2503.21,True,accept
base_public_calibrated,bid_price_strong_future,485,26,Texas,Dallas,Texas,Slight Shortage,130,2362.86,549.64,1813.22,0.00,1813.22,True,accept
base_public_calibrated,bid_price_strong_future,486,26,Georgia,Atlanta,Georgia,Adequate,25,4031.92,500.71,3531.21,0.00,3531.21,True,accept
base_public_calibrated,bid_price_strong_future,487,26,Texas,Dallas,Texas,Slight Shortage,129,2370.97,549.64,1821.34,0.00,1821.34,True,accept
base_public_calibrated,bid_price_strong_future,488,26,Texas,Dallas,Texas,Slight Shortage,128,2775.77,549.64,2226.13,0.00,2226.13,True,accept
base_public_calibrated,bid_price_strong_future,489,26,California,Atlanta,Georgia,Slight Shortage,0,6161.01,6822.54,-661.53,331.68,-164.01,False,reject
base_public_calibrated,bid_price_strong_future,490,26,Texas,Dallas,Texas,Slight Shortage,127,2540.38,549.64,1990.75,0.00,1990.75,True,accept
base_public_calibrated,bid_price_strong_future,491,26,Georgia,Miami,Florida,Adequate,24,3873.01,1099.75,2773.26,-1108.73,1110.16,True,accept
base_public_calibrated,bid_price_strong_future,492,26,California,New York,New York,Slight Shortage,0,8350.92,8288.59,62.33,-337.93,-444.57,False,reject
base_public_calibrated,bid_price_strong_future,493,26,Texas,Dallas,Texas,Slight Shortage,126,2569.85,549.64,2020.21,0.00,2020.21,True,accept
base_public_calibrated,bid_price_strong_future,494,26,Texas,Dallas,Texas,Slight Shortage,125,2559.10,549.64,2009.47,0.00,2009.47,True,accept
base_public_calibrated,bid_price_strong_future,495,26,Texas,Dallas,Texas,Slight Shortage,124,2339.73,549.64,1790.09,0.00,1790.09,True,accept
base_public_calibrated,bid_price_strong_future,496,26,Texas,Dallas,Texas,Slight Shortage,123,2466.84,549.64,1917.21,0.00,1917.21,True,accept
base_public_calibrated,bid_price_strong_future,497,26,Texas,Los Angeles,California,Slight Shortage,122,4638.62,4135.14,503.48,-3455.28,-4679.43,False,reject
base_public_calibrated,bid_price_strong_future,498,27,Texas,Dallas,Texas,Slight Shortage,132,2814.16,549.64,2264.53,0.00,2264.53,True,accept
base_public_calibrated,bid_price_strong_future,499,27,Texas,Dallas,Texas,Slight Shortage,131,2630.21,549.64,2080.57,0.00,2080.57,True,accept
base_public_calibrated,bid_price_strong_future,514,27,California,Chicago,Illinois,Slight Shortage,0,6098.51,6058.97,39.54,126.96,229.99,True,no_truck
base_public_calibrated,bid_price_strong_future,521,28,California,Philadelphia,Pennsylvania,Slight Shortage,0,9139.76,7933.09,1206.67,-70.57,1100.82,True,no_truck
base_public_calibrated,bid_price_strong_future,552,30,California,Chicago,Illinois,Slight Shortage,0,7268.71,6058.97,1209.74,126.96,1400.19,True,no_truck
base_public_calibrated,bid_price_strong_future,559,30,California,Dallas,Texas,Slight Shortage,0,5109.39,4392.82,716.57,3455.28,5899.48,True,no_truck
base_public_calibrated,bid_price_strong_future,587,31,California,Miami,Florida,Slight Shortage,0,9926.73,7718.71,2208.02,-777.05,1042.44,True,no_truck
base_public_calibrated,bid_price_strong_future,596,32,California,Dallas,Texas,Adequate,0,1935.25,4392.82,-2457.58,3455.28,2725.34,True,no_truck
base_public_calibrated,bid_price_strong_future,645,35,California,Chicago,Illinois,Slight Shortage,0,6267.87,6058.97,208.90,126.96,399.35,True,no_truck
base_public_calibrated,bid_price_strong_future,651,35,Arizona,Los Angeles,California,Slight Surplus,0,1852.24,1505.97,346.26,179.28,615.19,True,no_truck
base_public_calibrated,bid_price_strong_future,665,36,California,New York,New York,Adequate,0,10401.12,8288.59,2112.53,-337.93,1605.63,True,no_truck
base_public_calibrated,bid_price_strong_future,671,36,California,Dallas,Texas,Adequate,0,2259.10,4392.82,-2133.72,3455.28,3049.19,True,no_truck
base_public_calibrated,bid_price_strong_future,687,37,California,New York,New York,Slight Shortage,0,8884.28,8288.59,595.69,-337.93,88.79,True,no_truck
base_public_calibrated,bid_price_strong_future,699,38,California,Dallas,Texas,Adequate,0,2007.62,4392.82,-2385.20,3455.28,2797.71,True,no_truck
base_public_calibrated,bid_price_strong_future,709,39,California,Seattle,Washington,Adequate,0,4411.31,2801.61,1609.70,-305.52,1151.42,True,no_truck
base_public_calibrated,bid_price_strong_future,713,39,California,Dallas,Texas,Adequate,0,2092.23,4392.82,-2300.60,3455.28,2882.32,True,no_truck
base_public_calibrated,bid_price_strong_future,722,39,California,Dallas,Texas,Slight Shortage,0,4475.53,4392.82,82.71,3455.28,5265.62,True,no_truck
base_public_calibrated,bid_price_strong_future,741,41,California,Chicago,Illinois,Slight Shortage,0,6699.59,6058.97,640.62,126.96,831.07,True,no_truck
base_public_calibrated,bid_price_strong_future,797,43,California,Chicago,Illinois,Adequate,0,6393.68,6058.97,334.71,126.96,525.15,True,no_truck
base_public_calibrated,bid_price_strong_future,808,44,California,Philadelphia,Pennsylvania,Slight Shortage,0,8547.80,7933.09,614.71,-70.57,508.86,True,no_truck
base_public_calibrated,bid_price_strong_future,834,45,California,Baltimore,Maryland,Slight Shortage,0,8777.44,8143.38,634.06,-10.42,618.42,True,no_truck
base_public_calibrated,bid_price_strong_future,849,46,California,Seattle,Washington,Slight Shortage,0,3507.77,2801.61,706.15,-305.52,247.87,True,no_truck
base_public_calibrated,bid_price_strong_future,879,48,Arizona,Dallas,Texas,Slight Surplus,0,3340.11,2500.86,839.25,3634.56,6291.09,True,no_truck
base_public_calibrated,bid_price_strong_future,894,48,Arizona,Los Angeles,California,Slight Surplus,0,1981.66,1505.97,475.69,179.28,744.61,True,no_truck
base_public_calibrated,bid_price_strong_future,895,48,Arizona,Los Angeles,California,Slight Surplus,0,1970.07,1505.97,464.10,179.28,733.02,True,no_truck
base_public_calibrated,bid_price_strong_future,906,49,California,Philadelphia,Pennsylvania,Slight Shortage,0,10566.67,7933.09,2633.58,-70.57,2527.73,True,no_truck
base_public_calibrated,bid_price_strong_future,913,50,California,Dallas,Texas,Slight Shortage,0,5251.66,4392.82,858.84,3455.28,6041.75,True,no_truck
base_public_calibrated,bid_price_strong_future,919,50,California,Baltimore,Maryland,Slight Shortage,0,10368.98,8143.38,2225.60,-10.42,2209.96,True,no_truck
base_public_calibrated,bid_price_strong_future,927,50,California,Baltimore,Maryland,Slight Shortage,0,10617.54,8143.38,2474.15,-10.42,2458.52,True,no_truck
base_public_calibrated,bid_price_strong_future,972,53,California,Dallas,Texas,Adequate,0,2146.80,4392.82,-2246.02,3455.28,2936.89,True,no_truck
base_public_calibrated,bid_price_strong_future,1022,55,California,Seattle,Washington,Slight Shortage,0,4408.24,2801.61,1606.63,-305.52,1148.35,True,no_truck
base_public_calibrated,bid_price_strong_future,1052,57,California,Seattle,Washington,Slight Shortage,0,4185.44,2801.61,1383.82,-305.52,925.55,True,no_truck
base_public_calibrated,bid_price_strong_future,1135,61,California,Miami,Florida,Slight Shortage,0,9717.15,7718.71,1998.44,-777.05,832.86,True,no_truck
base_public_calibrated,bid_price_strong_future,1136,62,California,Seattle,Washington,Slight Shortage,0,4113.13,2801.61,1311.52,-305.52,853.24,True,no_truck
base_public_calibrated,bid_price_strong_future,1140,62,California,Dallas,Texas,Slight Shortage,0,4724.39,4392.82,331.56,3455.28,5514.48,True,no_truck
base_public_calibrated,bid_price_strong_future,1152,63,California,Dallas,Texas,Adequate,0,5438.23,4392.82,1045.41,3455.28,6228.32,True,no_truck
base_public_calibrated,bid_price_strong_future,1167,63,California,Miami,Florida,Slight Shortage,0,10209.69,7718.71,2490.99,-777.05,1325.40,True,no_truck
base_public_calibrated,bid_price_strong_future,1201,65,California,Seattle,Washington,Adequate,0,4229.83,2801.61,1428.22,-305.52,969.94,True,no_truck
base_public_calibrated,bid_price_strong_future,1215,66,California,Dallas,Texas,Slight Shortage,0,4745.53,4392.82,352.70,3455.28,5535.62,True,no_truck
base_public_calibrated,bid_price_strong_future,1222,66,Arizona,Los Angeles,California,Slight Surplus,0,1828.10,1505.97,322.12,179.28,591.05,True,no_truck
base_public_calibrated,bid_price_strong_future,1252,68,California,Chicago,Illinois,Slight Shortage,0,6432.85,6058.97,373.88,126.96,564.33,True,no_truck
base_public_calibrated,bid_price_strong_future,1284,70,California,Philadelphia,Pennsylvania,Slight Shortage,0,9476.69,7933.09,1543.59,-70.57,1437.74,True,no_truck
base_public_calibrated,bid_price_strong_future,1303,71,California,Philadelphia,Pennsylvania,Slight Shortage,0,8811.37,7933.09,878.27,-70.57,772.42,True,no_truck
base_public_calibrated,bid_price_strong_future,1338,72,California,Dallas,Texas,Slight Shortage,0,5147.25,4392.82,754.43,3455.28,5937.34,True,no_truck
base_public_calibrated,bid_price_strong_future,1339,72,California,Seattle,Washington,Adequate,0,4640.71,2801.61,1839.09,-305.52,1380.81,True,no_truck
base_public_calibrated,bid_price_strong_future,1370,74,California,Dallas,Texas,Adequate,0,2095.54,4392.82,-2297.28,3455.28,2885.63,True,no_truck
base_public_calibrated,bid_price_strong_future,1384,75,California,Chicago,Illinois,Slight Shortage,0,6922.82,6058.97,863.85,126.96,1054.30,True,no_truck
base_public_calibrated,bid_price_strong_future,1511,82,California,Dallas,Texas,Adequate,0,3975.99,4392.82,-416.83,3455.28,4766.08,True,no_truck
base_public_calibrated,bid_price_strong_future,1535,83,California,Baltimore,Maryland,Slight Shortage,0,9427.12,8143.38,1283.73,-10.42,1268.10,True,no_truck
base_public_calibrated,bid_price_strong_future,1547,84,California,Seattle,Washington,Slight Shortage,0,4141.02,2801.61,1339.41,-305.52,881.13,True,no_truck
base_public_calibrated,bid_price_strong_future,1596,87,California,Chicago,Illinois,Slight Shortage,0,6895.00,6058.97,836.04,126.96,1026.48,True,no_truck
base_public_calibrated,bid_price_strong_future,1628,89,Arizona,Los Angeles,California,Slight Surplus,0,2008.92,1505.97,502.95,179.28,771.87,True,no_truck
base_public_calibrated,bid_price_strong_future,1655,90,California,Philadelphia,Pennsylvania,Slight Shortage,0,10306.97,7933.09,2373.87,-70.57,2268.02,True,no_truck
base_public_calibrated,bid_price_strong_future,1692,93,California,Chicago,Illinois,Adequate,0,6573.34,6058.97,514.37,126.96,704.82,True,no_truck
base_public_calibrated,bid_price_strong_future,1693,93,Arizona,Los Angeles,California,Slight Surplus,0,2063.52,1505.97,557.55,179.28,826.47,True,no_truck
base_public_calibrated,bid_price_strong_future,1781,98,California,Chicago,Illinois,Slight Shortage,0,7661.91,6058.97,1602.94,126.96,1793.39,True,no_truck
base_public_calibrated,bid_price_strong_future,1783,98,Arizona,Los Angeles,California,Slight Surplus,0,2219.19,1505.97,713.22,179.28,982.14,True,no_truck
base_public_calibrated,bid_price_strong_future,1838,101,California,Dallas,Texas,Adequate,0,5505.79,4392.82,1112.97,3455.28,6295.88,True,no_truck
base_public_calibrated,bid_price_strong_future,1872,102,California,Chicago,Illinois,Slight Shortage,0,7069.30,6058.97,1010.33,126.96,1200.77,True,no_truck
base_public_calibrated,bid_price_strong_future,1911,105,Arizona,Los Angeles,California,Slight Surplus,0,1811.53,1505.97,305.56,179.28,574.48,True,no_truck
base_public_calibrated,bid_price_strong_future,1915,105,California,Seattle,Washington,Adequate,0,3739.32,2801.61,937.70,-305.52,479.43,True,no_truck
base_public_calibrated,bid_price_strong_future,1986,109,California,Baltimore,Maryland,Slight Shortage,0,8206.52,8143.38,63.14,-10.42,47.50,True,no_truck
base_public_calibrated,bid_price_strong_future,2008,110,California,Chicago,Illinois,Slight Shortage,0,6049.64,6058.97,-9.33,126.96,181.12,True,no_truck
base_public_calibrated,bid_price_strong_future,2013,111,California,Miami,Florida,Slight Shortage,0,9615.16,7718.71,1896.46,-777.05,730.87,True,no_truck
base_public_calibrated,bid_price_strong_future,2043,112,California,Chicago,Illinois,Slight Shortage,0,7000.45,6058.97,941.48,126.96,1131.93,True,no_truck
base_public_calibrated,bid_price_strong_future,2080,114,California,Atlanta,Georgia,Slight Shortage,0,7386.72,6822.54,564.18,331.68,1061.70,True,no_truck
base_public_calibrated,bid_price_strong_future,2094,115,Arizona,Los Angeles,California,Slight Surplus,0,1872.80,1505.97,366.83,179.28,635.75,True,no_truck
base_public_calibrated,bid_price_strong_future,2096,115,Arizona,Los Angeles,California,Slight Surplus,0,2081.28,1505.97,575.31,179.28,844.24,True,no_truck
base_public_calibrated,bid_price_strong_future,2138,118,California,Seattle,Washington,Adequate,0,4766.51,2801.61,1964.89,-305.52,1506.62,True,no_truck
base_public_calibrated,bid_price_strong_future,2183,120,Arizona,Los Angeles,California,Slight Surplus,0,1997.27,1505.97,491.30,179.28,760.23,True,no_truck
base_public_calibrated,bid_price_strong_future,2241,123,Georgia,Atlanta,Georgia,Adequate,0,3572.31,500.71,3071.60,0.00,3071.60,True,no_truck
base_public_calibrated,bid_price_strong_future,2250,124,California,Dallas,Texas,Slight Shortage,0,4446.82,4392.82,53.99,3455.28,5236.91,True,no_truck
base_public_calibrated,bid_price_strong_future,2266,125,California,Chicago,Illinois,Slight Shortage,0,6070.14,6058.97,11.17,126.96,201.62,True,no_truck
base_public_calibrated,bid_price_strong_future,2268,125,California,Chicago,Illinois,Slight Shortage,0,7242.89,6058.97,1183.92,126.96,1374.37,True,no_truck
base_public_calibrated,bid_price_strong_future,2274,125,California,Dallas,Texas,Adequate,0,2236.32,4392.82,-2156.50,3455.28,3026.41,True,no_truck
base_public_calibrated,bid_price_strong_future,2288,126,Colorado,Philadelphia,Pennsylvania,Shortage,0,4755.71,4917.43,-161.72,115.62,11.72,True,no_truck
base_public_calibrated,bid_price_strong_future,2291,127,California,Dallas,Texas,Adequate,0,5027.15,4392.82,634.33,3455.28,5817.24,True,no_truck
base_public_calibrated,bid_price_strong_future,2335,129,Georgia,Atlanta,Georgia,Adequate,0,3780.33,500.71,3279.62,0.00,3279.62,True,no_truck
base_public_calibrated,bid_price_strong_future,2340,129,Georgia,Atlanta,Georgia,Adequate,0,3435.68,500.71,2934.96,0.00,2934.96,True,no_truck
base_public_calibrated,bid_price_strong_future,2345,129,Georgia,Atlanta,Georgia,Adequate,0,3561.34,500.71,3060.63,0.00,3060.63,True,no_truck
base_public_calibrated,bid_price_strong_future,2359,130,Georgia,Miami,Florida,Adequate,0,3549.92,1099.75,2450.17,-1108.73,787.07,True,no_truck
base_public_calibrated,bid_price_strong_future,2362,130,California,New York,New York,Slight Shortage,0,11529.46,8288.59,3240.87,-337.93,2733.97,True,no_truck
base_public_calibrated,bid_price_strong_future,2377,131,California,Philadelphia,Pennsylvania,Slight Shortage,0,8841.19,7933.09,908.09,-70.57,802.25,True,no_truck
base_public_calibrated,bid_price_strong_future,2378,131,California,Dallas,Texas,Adequate,0,4883.19,4392.82,490.37,3455.28,5673.28,True,no_truck
base_public_calibrated,bid_price_strong_future,2413,133,California,Philadelphia,Pennsylvania,Slight Shortage,0,9649.24,7933.09,1716.14,-70.57,1610.29,True,no_truck
base_public_calibrated,bid_price_strong_future,2415,134,California,Philadelphia,Pennsylvania,Slight Shortage,0,9810.18,7933.09,1877.09,-70.57,1771.24,True,no_truck
base_public_calibrated,bid_price_strong_future,2422,134,California,Philadelphia,Pennsylvania,Slight Shortage,0,8708.60,7933.09,775.50,-70.57,669.65,True,no_truck
base_public_calibrated,bid_price_strong_future,2440,135,California,Dallas,Texas,Adequate,0,4389.17,4392.82,-3.65,3455.28,5179.26,True,no_truck
base_public_calibrated,bid_price_strong_future,2452,135,California,Dallas,Texas,Adequate,0,2019.50,4392.82,-2373.32,3455.28,2809.59,True,no_truck
base_public_calibrated,bid_price_strong_future,2469,137,California,Philadelphia,Pennsylvania,Adequate,0,8688.90,7933.09,755.80,-70.57,649.95,True,no_truck
base_public_calibrated,bid_price_strong_future,2484,138,California,Dallas,Texas,Slight Shortage,0,4586.34,4392.82,193.51,3455.28,5376.43,True,no_truck
base_public_calibrated,bid_price_strong_future,2507,139,California,Atlanta,Georgia,Slight Shortage,0,6327.74,6822.54,-494.80,331.68,2.72,True,no_truck
base_public_calibrated,bid_price_strong_future,2513,139,Arizona,Dallas,Texas,Slight Surplus,0,3625.54,2500.86,1124.68,3634.56,6576.52,True,no_truck
base_public_calibrated,bid_price_strong_future,2575,143,California,Seattle,Washington,Adequate,0,3875.87,2801.61,1074.25,-305.52,615.98,True,no_truck
base_public_calibrated,bid_price_strong_future,2649,147,Arizona,Los Angeles,California,Slight Surplus,0,1866.74,1505.97,360.77,179.28,629.69,True,no_truck
base_public_calibrated,bid_price_strong_future,2676,148,California,Dallas,Texas,Adequate,0,5298.67,4392.82,905.84,3455.28,6088.76,True,no_truck
base_public_calibrated,bid_price_strong_future,2720,151,California,Baltimore,Maryland,Slight Shortage,0,9001.34,8143.38,857.95,-10.42,842.32,True,no_truck
base_public_calibrated,bid_price_strong_future,2721,151,California,Dallas,Texas,Adequate,0,2479.78,4392.82,-1913.04,3455.28,3269.87,True,no_truck
base_public_calibrated,bid_price_strong_future,2778,153,Georgia,Miami,Florida,Adequate,0,3522.16,1099.75,2422.41,-1108.73,759.31,True,no_truck
base_public_calibrated,bid_price_strong_future,2800,155,Arizona,Los Angeles,California,Slight Surplus,0,2284.06,1505.97,778.09,179.28,1047.01,True,no_truck
base_public_calibrated,bid_price_strong_future,2817,156,Georgia,Atlanta,Georgia,Adequate,0,3810.06,500.71,3309.34,0.00,3309.34,True,no_truck
base_public_calibrated,bid_price_strong_future,2818,156,Georgia,Atlanta,Georgia,Adequate,0,2847.71,500.71,2346.99,0.00,2346.99,True,no_truck
